source_doc,eval_type,eval_method,variant,score,duration
0004,Embeddings-based,BERTScore,deleted_words_0.5,0.7402188181877136,0.030835390090942383
0004,Embeddings-based,BERTScore,deleted_words_0.7,0.7040611505508423,0.025136470794677734
0004,Embeddings-based,BERTScore,deleted_words_0.9,0.6256122589111328,0.012517213821411133
0004,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8672531843185425,0.031051158905029297
0004,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7541785836219788,0.039601802825927734
0004,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6868097186088562,0.03436112403869629
0004,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7007419466972351,0.035594940185546875
0004,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6941169500350952,0.03575754165649414
0004,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9487967491149902,0.02967071533203125
0004,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8716946840286255,0.02973771095275879
0004,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.767116904258728,0.021582365036010742
0004,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6996167302131653,0.030182361602783203
0004,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6677167415618896,0.03551602363586426
0004,Embeddings-based,BERTScore,removed_sentence_0.1,0.8706772923469543,0.029199600219726562
0004,Embeddings-based,BERTScore,removed_sentence_0.3,0.8583695292472839,0.021831750869750977
0004,Embeddings-based,BERTScore,removed_sentence_0.5,0.811084508895874,0.039067745208740234
0004,Embeddings-based,BERTScore,removed_sentence_0.7,0.7733926773071289,0.02421402931213379
0004,Embeddings-based,BERTScore,removed_sentence_0.9,0.7194106578826904,0.024056196212768555
0004,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8344574570655823,0.03214216232299805
0004,Embeddings-based,BERTScore,repeated_sentence_0.3,0.7023553252220154,0.022962570190429688
0004,Embeddings-based,BERTScore,repeated_sentence_0.5,0.7023553252220154,0.043799400329589844
0004,Embeddings-based,BERTScore,repeated_sentence_0.7,0.7023553252220154,0.03886818885803223
0004,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7023553252220154,0.042890310287475586
0005,Embeddings-based,BERTScore,source,1.0,0.020431041717529297
0005,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9786073565483093,0.03585362434387207
0005,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9400845170021057,0.021036148071289062
0005,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9122247099876404,0.028000593185424805
0005,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8861220479011536,0.017811298370361328
0005,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8611885905265808,0.029312610626220703
0005,Embeddings-based,BERTScore,deleted_words_0.1,0.8809062242507935,0.03348231315612793
0005,Embeddings-based,BERTScore,deleted_words_0.3,0.7806878089904785,0.026517391204833984
0005,Embeddings-based,BERTScore,deleted_words_0.5,0.7126761078834534,0.024705886840820312
0005,Embeddings-based,BERTScore,deleted_words_0.7,0.636165201663971,0.015827178955078125
0005,Embeddings-based,BERTScore,deleted_words_0.9,0.6555746793746948,0.022089719772338867
0005,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8360521793365479,0.03691267967224121
0005,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7122107744216919,0.031232833862304688
0005,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6909116506576538,0.034013986587524414
0005,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6945942044258118,0.033719539642333984
0005,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6960546374320984,0.03555798530578613
0005,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9399070739746094,0.02858877182006836
0005,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8466808199882507,0.01746988296508789
0005,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7477907538414001,0.029088735580444336
0005,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6775785088539124,0.03290224075317383
0005,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6609794497489929,0.02685070037841797
0005,Embeddings-based,BERTScore,removed_sentence_0.1,0.9403791427612305,0.03265094757080078
0005,Embeddings-based,BERTScore,removed_sentence_0.3,0.8328636288642883,0.02356696128845215
0005,Embeddings-based,BERTScore,removed_sentence_0.5,0.7778170108795166,0.03657722473144531
0005,Embeddings-based,BERTScore,removed_sentence_0.7,0.7051168084144592,0.023362159729003906
0005,Embeddings-based,BERTScore,removed_sentence_0.9,0.6534266471862793,0.02025127410888672
0005,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8919404745101929,0.017746448516845703
0005,Embeddings-based,BERTScore,repeated_sentence_0.3,0.7990701198577881,0.03036332130432129
0005,Embeddings-based,BERTScore,repeated_sentence_0.5,0.691848874092102,0.03641462326049805
0005,Embeddings-based,BERTScore,repeated_sentence_0.7,0.5318588614463806,0.03256702423095703
0005,Embeddings-based,BERTScore,repeated_sentence_0.9,0.5318588614463806,0.03231620788574219
0006,Embeddings-based,BERTScore,source,1.0,0.007365703582763672
0006,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9740508794784546,0.016158342361450195
0006,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9447705149650574,0.02545619010925293
0006,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9140573740005493,0.01730489730834961
0006,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8770816922187805,0.02872323989868164
0006,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8472070693969727,0.03204607963562012
0006,Embeddings-based,BERTScore,deleted_words_0.1,0.8705564737319946,0.027106285095214844
0006,Embeddings-based,BERTScore,deleted_words_0.3,0.775130569934845,0.03142094612121582
0006,Embeddings-based,BERTScore,deleted_words_0.5,0.7109267115592957,0.025202512741088867
0006,Embeddings-based,BERTScore,deleted_words_0.7,0.6179602742195129,0.030391931533813477
0006,Embeddings-based,BERTScore,deleted_words_0.9,0.6398332715034485,0.0232391357421875
0006,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8660264015197754,0.03169417381286621
0006,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7097085118293762,0.031759023666381836
0006,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7052100300788879,0.032335758209228516
0006,Embeddings-based,BERTScore,inserted_sentence_0.7,0.69941645860672,0.033245086669921875
0006,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7031497955322266,0.027658700942993164
0006,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9420154690742493,0.028718948364257812
0006,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8313847780227661,0.029206037521362305
0006,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7529478073120117,0.02831721305847168
0006,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6821539998054504,0.026897192001342773
0006,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6476808190345764,0.039089202880859375
0006,Embeddings-based,BERTScore,removed_sentence_0.1,0.9639373421669006,0.02133631706237793
0006,Embeddings-based,BERTScore,removed_sentence_0.3,0.9131119251251221,0.0399935245513916
0006,Embeddings-based,BERTScore,removed_sentence_0.5,0.8376657962799072,0.019002914428710938
0006,Embeddings-based,BERTScore,removed_sentence_0.7,0.7553554177284241,0.03714942932128906
0006,Embeddings-based,BERTScore,removed_sentence_0.9,0.7346376180648804,0.02950596809387207
0006,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8561742305755615,0.028341293334960938
0006,Embeddings-based,BERTScore,repeated_sentence_0.3,0.7071356773376465,0.037801504135131836
0006,Embeddings-based,BERTScore,repeated_sentence_0.5,0.6331848502159119,0.02111983299255371
0006,Embeddings-based,BERTScore,repeated_sentence_0.7,0.6331848502159119,0.031789302825927734
0006,Embeddings-based,BERTScore,repeated_sentence_0.9,0.6331848502159119,0.03366279602050781
0007,Embeddings-based,BERTScore,source,1.0,0.006641387939453125
0007,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9842998385429382,0.03142285346984863
0007,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9320691823959351,0.0283966064453125
0007,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9003037810325623,0.03294944763183594
0007,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8671948313713074,0.032393455505371094
0007,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8391276001930237,0.0318300724029541
0007,Embeddings-based,BERTScore,deleted_words_0.1,0.8565976023674011,0.022385358810424805
0007,Embeddings-based,BERTScore,deleted_words_0.3,0.7582932114601135,0.043280601501464844
0007,Embeddings-based,BERTScore,deleted_words_0.5,0.7100685238838196,0.016518354415893555
0007,Embeddings-based,BERTScore,deleted_words_0.7,0.6252039074897766,0.0178377628326416
0007,Embeddings-based,BERTScore,deleted_words_0.9,0.5847002863883972,0.02061915397644043
0007,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8429408669471741,0.03346967697143555
0007,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7488741874694824,0.03418898582458496
0007,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7192433476448059,0.033939361572265625
0007,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7225953936576843,0.03628683090209961
0007,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7303551435470581,0.035616159439086914
0007,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9410304427146912,0.03231668472290039
0007,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8409879803657532,0.02096271514892578
0007,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7301648855209351,0.031421661376953125
0007,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.666126549243927,0.03738093376159668
0007,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6510127782821655,0.03179287910461426
0007,Embeddings-based,BERTScore,removed_sentence_0.1,0.8939559459686279,0.03032374382019043
0007,Embeddings-based,BERTScore,removed_sentence_0.3,0.8792747855186462,0.02825784683227539
0007,Embeddings-based,BERTScore,removed_sentence_0.5,0.8382514119148254,0.02561783790588379
0007,Embeddings-based,BERTScore,removed_sentence_0.7,0.7194273471832275,0.03449273109436035
0007,Embeddings-based,BERTScore,removed_sentence_0.9,0.6529178023338318,0.023274660110473633
0007,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8747859597206116,0.03461599349975586
0007,Embeddings-based,BERTScore,repeated_sentence_0.3,0.7532504796981812,0.02375197410583496
0007,Embeddings-based,BERTScore,repeated_sentence_0.5,0.6451500654220581,0.04747819900512695
0007,Embeddings-based,BERTScore,repeated_sentence_0.7,0.5354964137077332,0.03429579734802246
0007,Embeddings-based,BERTScore,repeated_sentence_0.9,0.5354964137077332,0.034052133560180664
0008,Embeddings-based,BERTScore,source,1.0,0.015750408172607422
0008,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9865069389343262,0.0320284366607666
0008,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9382938146591187,0.033293724060058594
0008,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9076258540153503,0.031572580337524414
0008,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8863788843154907,0.03332805633544922
0008,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8503895401954651,0.03110194206237793
0008,Embeddings-based,BERTScore,deleted_words_0.1,0.85860675573349,0.03150057792663574
0008,Embeddings-based,BERTScore,deleted_words_0.3,0.7663882970809937,0.02901458740234375
0008,Embeddings-based,BERTScore,deleted_words_0.5,0.7070251107215881,0.01871466636657715
0008,Embeddings-based,BERTScore,deleted_words_0.7,0.6221460700035095,0.01773810386657715
0008,Embeddings-based,BERTScore,deleted_words_0.9,0.574323832988739,0.01835179328918457
0008,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8926752209663391,0.032355308532714844
0008,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7721942067146301,0.02738785743713379
0008,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7012402415275574,0.04927372932434082
0008,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6996508836746216,0.03665041923522949
0008,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7083011269569397,0.03884387016296387
0008,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9374714493751526,0.03294825553894043
0008,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8292129039764404,0.03253006935119629
0008,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7354916930198669,0.031426191329956055
0008,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6851723790168762,0.03184056282043457
0008,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6419513821601868,0.031403541564941406
0008,Embeddings-based,BERTScore,removed_sentence_0.1,0.9676881432533264,0.034166574478149414
0008,Embeddings-based,BERTScore,removed_sentence_0.3,0.8861855864524841,0.03219866752624512
0008,Embeddings-based,BERTScore,removed_sentence_0.5,0.8077101707458496,0.019626617431640625
0008,Embeddings-based,BERTScore,removed_sentence_0.7,0.704544186592102,0.0213165283203125
0008,Embeddings-based,BERTScore,removed_sentence_0.9,0.7143497467041016,0.01905369758605957
0008,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8997300863265991,0.03252720832824707
0008,Embeddings-based,BERTScore,repeated_sentence_0.3,0.7927334904670715,0.03353548049926758
0008,Embeddings-based,BERTScore,repeated_sentence_0.5,0.6737988591194153,0.03404426574707031
0008,Embeddings-based,BERTScore,repeated_sentence_0.7,0.6170884966850281,0.04511833190917969
0008,Embeddings-based,BERTScore,repeated_sentence_0.9,0.6170884966850281,0.04415416717529297
0009,Embeddings-based,BERTScore,source,1.0,0.013560771942138672
0009,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9708238840103149,0.024006366729736328
0009,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9299851059913635,0.02405405044555664
0009,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.8878108263015747,0.022744417190551758
0009,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8580899834632874,0.02200484275817871
0009,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8416183590888977,0.0233457088470459
0009,Embeddings-based,BERTScore,deleted_words_0.1,0.9040589928627014,0.02160787582397461
0009,Embeddings-based,BERTScore,deleted_words_0.3,0.8270480632781982,0.03231382369995117
0009,Embeddings-based,BERTScore,deleted_words_0.5,0.74574875831604,0.02313685417175293
0009,Embeddings-based,BERTScore,deleted_words_0.7,0.7018916010856628,0.021703720092773438
0009,Embeddings-based,BERTScore,deleted_words_0.9,0.5889937281608582,0.024713516235351562
0009,Embeddings-based,BERTScore,inserted_sentence_0.1,0.897477388381958,0.026452302932739258
0009,Embeddings-based,BERTScore,inserted_sentence_0.3,0.845232367515564,0.029511690139770508
0009,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7448105216026306,0.024675846099853516
0009,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6944013833999634,0.019773244857788086
0009,Embeddings-based,BERTScore,inserted_sentence_0.9,0.697870671749115,0.030140399932861328
0009,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9484727382659912,0.01818704605102539
0009,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8491079807281494,0.01909327507019043
0009,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7751916646957397,0.022580862045288086
0009,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6919670104980469,0.023214340209960938
0009,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.671294629573822,0.03329133987426758
0009,Embeddings-based,BERTScore,removed_sentence_0.1,0.9415403604507446,0.03338956832885742
0009,Embeddings-based,BERTScore,removed_sentence_0.3,0.9249996542930603,0.028724193572998047
0009,Embeddings-based,BERTScore,removed_sentence_0.5,0.8514108657836914,0.023157596588134766
0009,Embeddings-based,BERTScore,removed_sentence_0.7,0.7811185717582703,0.018208026885986328
0009,Embeddings-based,BERTScore,removed_sentence_0.9,0.7301418781280518,0.017054080963134766
0009,Embeddings-based,BERTScore,repeated_sentence_0.1,0.9097136855125427,0.02297663688659668
0009,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8817040324211121,0.024957656860351562
0009,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8353393077850342,0.022469043731689453
0009,Embeddings-based,BERTScore,repeated_sentence_0.7,0.775490403175354,0.02382826805114746
0009,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7303600311279297,0.023414134979248047
0010,Embeddings-based,BERTScore,source,1.0,0.013360023498535156
0010,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.983747661113739,0.01705455780029297
0010,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9416323304176331,0.02068638801574707
0010,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9109590649604797,0.020993471145629883
0010,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8889212608337402,0.021746397018432617
0010,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8757691383361816,0.022090435028076172
0010,Embeddings-based,BERTScore,deleted_words_0.1,0.9205740690231323,0.019623279571533203
0010,Embeddings-based,BERTScore,deleted_words_0.3,0.8149775266647339,0.021822214126586914
0010,Embeddings-based,BERTScore,deleted_words_0.5,0.7450471520423889,0.01838397979736328
0010,Embeddings-based,BERTScore,deleted_words_0.7,0.6747496724128723,0.017148494720458984
0010,Embeddings-based,BERTScore,deleted_words_0.9,0.6170329451560974,0.01664876937866211
0010,Embeddings-based,BERTScore,inserted_sentence_0.1,0.9154717922210693,0.017075777053833008
0010,Embeddings-based,BERTScore,inserted_sentence_0.3,0.8786055445671082,0.02224254608154297
0010,Embeddings-based,BERTScore,inserted_sentence_0.5,0.8407032489776611,0.01810908317565918
0010,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7975595593452454,0.030918359756469727
0010,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7688872218132019,0.02030324935913086
0010,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9427428245544434,0.021529197692871094
0010,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8506383895874023,0.01843881607055664
0010,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7767320871353149,0.027376651763916016
