source_doc,eval_type,eval_method,variant,score,duration
10,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9537442922592163,0.18380212783813477
10,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8861216902732849,0.176788330078125
10,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8531838655471802,0.18648266792297363
10,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.8135608434677124,0.2007286548614502
10,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.8001981377601624,0.18708300590515137
10,Embeddings-based,BERTScore,removed_sentence_0.1,0.8470528721809387,0.2090165615081787
10,Embeddings-based,BERTScore,removed_sentence_0.3,0.8441904783248901,0.21122360229492188
10,Embeddings-based,BERTScore,removed_sentence_0.5,0.8441904783248901,0.21248269081115723
10,Embeddings-based,BERTScore,removed_sentence_0.7,0.6889799237251282,0.2284858226776123
10,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.21725916862487793
10,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8982544541358948,0.21116089820861816
10,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8178350329399109,0.22302842140197754
10,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8178350329399109,0.22162246704101562
10,Embeddings-based,BERTScore,repeated_sentence_0.7,0.8063924312591553,0.2326030731201172
10,Embeddings-based,BERTScore,repeated_sentence_0.9,0.8063924312591553,0.22162580490112305
10,Embeddings-based,BERTScore,100_2,0.7119863629341125,0.3045172691345215
10,Embeddings-based,BERTScore,101_2,0.772249698638916,0.4302480220794678
10,Embeddings-based,BERTScore,102_2,0.7064958810806274,0.34264087677001953
10,Embeddings-based,BERTScore,103_2,0.7601799964904785,0.5321023464202881
10,Embeddings-based,BERTScore,105_2,0.787438154220581,0.35870790481567383
10,Embeddings-based,BERTScore,106_2,0.7382051944732666,0.4816873073577881
10,Embeddings-based,BERTScore,107_2,0.7583843469619751,0.4497969150543213
10,Embeddings-based,BERTScore,108_2,0.6443764567375183,0.49304986000061035
10,Embeddings-based,BERTScore,110_2,0.7773525714874268,0.4587712287902832
10,Embeddings-based,BERTScore,111_2,0.6556088328361511,0.41196513175964355
100,Embeddings-based,BERTScore,source,1.0,0.13560843467712402
100,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9876372218132019,0.17256402969360352
100,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9684476256370544,0.11979532241821289
100,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9492842555046082,0.12694025039672852
100,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.937183141708374,0.12772727012634277
100,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9290742874145508,0.13226604461669922
100,Embeddings-based,BERTScore,deleted_words_0.1,0.9362016916275024,0.11203789710998535
100,Embeddings-based,BERTScore,deleted_words_0.3,0.837096095085144,0.12441778182983398
100,Embeddings-based,BERTScore,deleted_words_0.5,0.7932544946670532,0.12307476997375488
100,Embeddings-based,BERTScore,deleted_words_0.7,0.7174581289291382,0.1302638053894043
100,Embeddings-based,BERTScore,deleted_words_0.9,0.6674849987030029,0.12380409240722656
100,Embeddings-based,BERTScore,inserted_sentence_0.1,0.9133139252662659,0.11999869346618652
100,Embeddings-based,BERTScore,inserted_sentence_0.3,0.8781746029853821,0.13469958305358887
100,Embeddings-based,BERTScore,inserted_sentence_0.5,0.8100666999816895,0.14382433891296387
100,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7064085602760315,0.1311347484588623
100,Embeddings-based,BERTScore,inserted_sentence_0.9,0.685842752456665,0.12719202041625977
100,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9617565274238586,0.15681076049804688
100,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8768752217292786,0.16511940956115723
100,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8204070925712585,0.12527680397033691
100,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7743094563484192,0.12376070022583008
100,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.77335524559021,0.1300051212310791
100,Embeddings-based,BERTScore,removed_sentence_0.1,0.8637264966964722,0.11492609977722168
100,Embeddings-based,BERTScore,removed_sentence_0.3,0.845985472202301,0.11046671867370605
100,Embeddings-based,BERTScore,removed_sentence_0.5,0.8635387420654297,0.11997747421264648
100,Embeddings-based,BERTScore,removed_sentence_0.7,0.7871164679527283,0.11065340042114258
100,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.11326193809509277
100,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8955585956573486,0.12429642677307129
100,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8594489693641663,0.12632441520690918
100,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8256505131721497,0.12599468231201172
100,Embeddings-based,BERTScore,repeated_sentence_0.7,0.7607595324516296,0.12752604484558105
100,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7249236106872559,0.12495827674865723
100,Embeddings-based,BERTScore,101_2,0.7009444236755371,0.2791917324066162
100,Embeddings-based,BERTScore,102_2,0.6976821422576904,0.22194170951843262
100,Embeddings-based,BERTScore,103_2,0.7318500280380249,0.42311882972717285
100,Embeddings-based,BERTScore,105_2,0.7055458426475525,0.27146220207214355
100,Embeddings-based,BERTScore,106_2,0.7348875403404236,0.37261271476745605
100,Embeddings-based,BERTScore,107_2,0.7171382904052734,0.3298654556274414
100,Embeddings-based,BERTScore,108_2,0.6536269783973694,0.2632567882537842
100,Embeddings-based,BERTScore,10_2,0.7119863629341125,0.21727705001831055
100,Embeddings-based,BERTScore,110_2,0.7232434153556824,0.2576618194580078
100,Embeddings-based,BERTScore,111_2,0.6674234867095947,0.1755373477935791
101,Embeddings-based,BERTScore,source,1.0,0.1470789909362793
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9891976118087769,0.16386771202087402
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9711875915527344,0.15762543678283691
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9568506479263306,0.16971230506896973
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9405410289764404,0.15875673294067383
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9343087077140808,0.1893012523651123
101,Embeddings-based,BERTScore,deleted_words_0.1,0.9328163266181946,0.17876434326171875
101,Embeddings-based,BERTScore,deleted_words_0.3,0.8231316208839417,0.17498326301574707
101,Embeddings-based,BERTScore,deleted_words_0.5,0.7931584715843201,0.1828322410583496
101,Embeddings-based,BERTScore,deleted_words_0.7,0.742909848690033,0.18245196342468262
101,Embeddings-based,BERTScore,deleted_words_0.9,0.634915828704834,0.17833757400512695
101,Embeddings-based,BERTScore,inserted_sentence_0.1,0.879019558429718,0.16890621185302734
101,Embeddings-based,BERTScore,inserted_sentence_0.3,0.8421257138252258,0.19242024421691895
101,Embeddings-based,BERTScore,inserted_sentence_0.5,0.8421257138252258,0.18460917472839355
101,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7711197137832642,0.2074263095855713
101,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7258579134941101,0.2055339813232422
101,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9402721524238586,0.2108008861541748
101,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8896085619926453,0.21931219100952148
101,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8316704034805298,0.22275400161743164
101,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.8085952997207642,0.2103562355041504
101,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.7934576272964478,0.25278568267822266
101,Embeddings-based,BERTScore,removed_sentence_0.1,0.8474277257919312,0.260265588760376
101,Embeddings-based,BERTScore,removed_sentence_0.3,0.8051947355270386,0.22797632217407227
101,Embeddings-based,BERTScore,removed_sentence_0.5,0.8051947355270386,0.2231440544128418
101,Embeddings-based,BERTScore,removed_sentence_0.7,0.6982935070991516,0.2305293083190918
101,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.29782962799072266
101,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8939783573150635,0.314910888671875
101,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8608492016792297,0.15087199211120605
101,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8608492016792297,0.1655442714691162
101,Embeddings-based,BERTScore,repeated_sentence_0.7,0.830889105796814,0.1543266773223877
101,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7939664721488953,0.1589365005493164
101,Embeddings-based,BERTScore,100_2,0.7009444236755371,0.2009422779083252
101,Embeddings-based,BERTScore,102_2,0.6934185028076172,0.27632761001586914
101,Embeddings-based,BERTScore,103_2,0.7381282448768616,0.4515373706817627
101,Embeddings-based,BERTScore,105_2,0.7282242178916931,0.3024275302886963
101,Embeddings-based,BERTScore,106_2,0.7464489340782166,0.4209301471710205
101,Embeddings-based,BERTScore,107_2,0.7160709500312805,0.3090963363647461
101,Embeddings-based,BERTScore,108_2,0.6284003257751465,0.36924004554748535
101,Embeddings-based,BERTScore,10_2,0.772249698638916,0.3608732223510742
101,Embeddings-based,BERTScore,110_2,0.760574996471405,0.39661169052124023
101,Embeddings-based,BERTScore,111_2,0.6421908736228943,0.3074913024902344
102,Embeddings-based,BERTScore,source,1.0,0.16334223747253418
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9870897531509399,0.20260119438171387
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9683715105056763,0.2013390064239502
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9526302218437195,0.21770834922790527
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9446008801460266,0.2086629867553711
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9272069931030273,0.2233905792236328
102,Embeddings-based,BERTScore,deleted_words_0.1,0.9467647075653076,0.2324836254119873
102,Embeddings-based,BERTScore,deleted_words_0.3,0.8176916241645813,0.2698514461517334
102,Embeddings-based,BERTScore,deleted_words_0.5,0.7873412370681763,0.2470107078552246
102,Embeddings-based,BERTScore,deleted_words_0.7,0.7370545864105225,0.22248220443725586
102,Embeddings-based,BERTScore,deleted_words_0.9,0.6694256067276001,0.2344801425933838
102,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8931708335876465,0.24672460556030273
102,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7409449219703674,0.2511775493621826
102,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6950931549072266,0.22988533973693848
102,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6775118708610535,0.2584192752838135
102,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6641680598258972,0.2356255054473877
102,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9541667103767395,0.23380470275878906
102,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8821629881858826,0.16801834106445312
102,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8408259153366089,0.17471694946289062
102,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7925595641136169,0.17124319076538086
102,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.7849252223968506,0.17813849449157715
102,Embeddings-based,BERTScore,removed_sentence_0.1,0.9721860289573669,0.18742823600769043
102,Embeddings-based,BERTScore,removed_sentence_0.3,0.893455445766449,0.18051767349243164
102,Embeddings-based,BERTScore,removed_sentence_0.5,0.8613881468772888,0.17903757095336914
102,Embeddings-based,BERTScore,removed_sentence_0.7,0.7697572708129883,0.20287442207336426
102,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.24338793754577637
102,Embeddings-based,BERTScore,repeated_sentence_0.1,0.9012230038642883,0.24702191352844238
102,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8709916472434998,0.1820387840270996
102,Embeddings-based,BERTScore,repeated_sentence_0.5,0.85276859998703,0.18217039108276367
102,Embeddings-based,BERTScore,repeated_sentence_0.7,0.7639359831809998,0.1854555606842041
102,Embeddings-based,BERTScore,repeated_sentence_0.9,0.702634871006012,0.17003083229064941
102,Embeddings-based,BERTScore,100_2,0.6976821422576904,0.24817562103271484
102,Embeddings-based,BERTScore,101_2,0.6934185028076172,0.3270604610443115
102,Embeddings-based,BERTScore,103_2,0.7121909260749817,0.48147130012512207
102,Embeddings-based,BERTScore,105_2,0.6924269199371338,0.3918592929840088
102,Embeddings-based,BERTScore,106_2,0.7211256623268127,0.38573455810546875
102,Embeddings-based,BERTScore,107_2,0.6916857957839966,0.24479413032531738
102,Embeddings-based,BERTScore,108_2,0.6769042015075684,0.31934547424316406
102,Embeddings-based,BERTScore,10_2,0.7064958810806274,0.2795548439025879
102,Embeddings-based,BERTScore,110_2,0.704227864742279,0.3093397617340088
102,Embeddings-based,BERTScore,111_2,0.6369336843490601,0.22262859344482422
103,Embeddings-based,BERTScore,source,1.0,0.32524871826171875
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9891620874404907,0.33682918548583984
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9720955491065979,0.3515639305114746
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9450762271881104,0.3613266944885254
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9254997372627258,0.36798930168151855
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9188981652259827,0.37387633323669434
103,Embeddings-based,BERTScore,deleted_words_0.1,0.9447736740112305,0.38898348808288574
103,Embeddings-based,BERTScore,deleted_words_0.3,0.8366603255271912,0.37596964836120605
103,Embeddings-based,BERTScore,deleted_words_0.5,0.8118817806243896,0.4149467945098877
103,Embeddings-based,BERTScore,deleted_words_0.7,0.7228206396102905,0.40235209465026855
103,Embeddings-based,BERTScore,deleted_words_0.9,0.6739277243614197,0.4223017692565918
103,Embeddings-based,BERTScore,inserted_sentence_0.1,0.9002525806427002,0.4602034091949463
103,Embeddings-based,BERTScore,inserted_sentence_0.3,0.8780312538146973,0.4756622314453125
103,Embeddings-based,BERTScore,inserted_sentence_0.5,0.8212940096855164,0.3106048107147217
103,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7903637290000916,0.3093116283416748
103,Embeddings-based,BERTScore,inserted_sentence_0.9,0.731235682964325,0.32041049003601074
103,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9533215165138245,0.33215856552124023
103,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8837211728096008,0.3088226318359375
103,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8115426301956177,0.3773682117462158
103,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7813035845756531,0.39339447021484375
103,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.7647546529769897,0.37395524978637695
103,Embeddings-based,BERTScore,removed_sentence_0.1,0.9693874716758728,0.365720272064209
103,Embeddings-based,BERTScore,removed_sentence_0.3,0.9632449746131897,0.37305665016174316
103,Embeddings-based,BERTScore,removed_sentence_0.5,0.8705217838287354,0.405073881149292
103,Embeddings-based,BERTScore,removed_sentence_0.7,0.7217501401901245,0.39842820167541504
103,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.3591349124908447
103,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8997018337249756,0.36738157272338867
103,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8532252311706543,0.39681100845336914
103,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8153802156448364,0.4316534996032715
103,Embeddings-based,BERTScore,repeated_sentence_0.7,0.8075011968612671,0.46030282974243164
103,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7695969939231873,0.3730814456939697
103,Embeddings-based,BERTScore,100_2,0.7318500280380249,0.4130401611328125
103,Embeddings-based,BERTScore,101_2,0.7381282448768616,0.5151576995849609
103,Embeddings-based,BERTScore,102_2,0.7121909260749817,0.48366713523864746
103,Embeddings-based,BERTScore,105_2,0.7452836036682129,0.626772403717041
103,Embeddings-based,BERTScore,106_2,0.7543613910675049,0.6279761791229248
103,Embeddings-based,BERTScore,107_2,0.7337188124656677,0.47002553939819336
103,Embeddings-based,BERTScore,108_2,0.6588704586029053,0.5440311431884766
103,Embeddings-based,BERTScore,10_2,0.7601799964904785,0.5398097038269043
103,Embeddings-based,BERTScore,110_2,0.7565180063247681,0.5351834297180176
103,Embeddings-based,BERTScore,111_2,0.6789168119430542,0.4895491600036621
105,Embeddings-based,BERTScore,source,1.0,0.17403364181518555
105,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9860312342643738,0.20485615730285645
105,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9647561311721802,0.20108890533447266
105,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9458582997322083,0.19133400917053223
105,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9306297898292542,0.2133042812347412
105,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9162224531173706,0.2041926383972168
105,Embeddings-based,BERTScore,deleted_words_0.1,0.9414522647857666,0.20204448699951172
105,Embeddings-based,BERTScore,deleted_words_0.3,0.8286632895469666,0.213975191116333
105,Embeddings-based,BERTScore,deleted_words_0.5,0.7956427931785583,0.1999378204345703
105,Embeddings-based,BERTScore,deleted_words_0.7,0.7687941789627075,0.21191120147705078
105,Embeddings-based,BERTScore,deleted_words_0.9,0.6831318140029907,0.254119873046875
105,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8536919355392456,0.26835012435913086
105,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7930668592453003,0.2808706760406494
105,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7745316624641418,0.2262728214263916
105,Embeddings-based,BERTScore,inserted_sentence_0.7,0.657179594039917,0.2700984477996826
105,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6566219925880432,0.29977893829345703
105,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9497159123420715,0.14747166633605957
105,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8820303082466125,0.16695308685302734
105,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8095720410346985,0.18662524223327637
105,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7855508327484131,0.1590111255645752
105,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.7626407742500305,0.14978694915771484
105,Embeddings-based,BERTScore,removed_sentence_0.1,0.9314364194869995,0.15737438201904297
105,Embeddings-based,BERTScore,removed_sentence_0.3,0.8273348212242126,0.14212846755981445
105,Embeddings-based,BERTScore,removed_sentence_0.5,0.7865683436393738,0.14675402641296387
105,Embeddings-based,BERTScore,removed_sentence_0.7,0.724096953868866,0.14277291297912598
105,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.14393901824951172
105,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8780874609947205,0.15543794631958008
105,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8378562331199646,0.1672828197479248
105,Embeddings-based,BERTScore,repeated_sentence_0.5,0.7858666181564331,0.15792393684387207
105,Embeddings-based,BERTScore,repeated_sentence_0.7,0.6947625279426575,0.1742851734161377
105,Embeddings-based,BERTScore,repeated_sentence_0.9,0.6947625279426575,0.16146230697631836
105,Embeddings-based,BERTScore,100_2,0.7055458426475525,0.22076058387756348
105,Embeddings-based,BERTScore,101_2,0.7282242178916931,0.32584285736083984
105,Embeddings-based,BERTScore,102_2,0.6924269199371338,0.27064061164855957
105,Embeddings-based,BERTScore,103_2,0.7452836036682129,0.4826016426086426
105,Embeddings-based,BERTScore,106_2,0.7277185916900635,0.5027670860290527
105,Embeddings-based,BERTScore,107_2,0.7582989931106567,0.3256492614746094
105,Embeddings-based,BERTScore,108_2,0.6270133256912231,0.40516233444213867
105,Embeddings-based,BERTScore,10_2,0.787438154220581,0.39443039894104004
105,Embeddings-based,BERTScore,110_2,0.7671288847923279,0.41835713386535645
105,Embeddings-based,BERTScore,111_2,0.658962607383728,0.3922080993652344
106,Embeddings-based,BERTScore,source,1.0,0.2711365222930908
106,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9867469072341919,0.2764554023742676
106,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9669603705406189,0.26424670219421387
106,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9480234384536743,0.2928950786590576
106,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9348898530006409,0.2834439277648926
106,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9227874875068665,0.2845418453216553
106,Embeddings-based,BERTScore,deleted_words_0.1,0.9354475140571594,0.3025081157684326
106,Embeddings-based,BERTScore,deleted_words_0.3,0.8232120275497437,0.3260962963104248
106,Embeddings-based,BERTScore,deleted_words_0.5,0.7862642407417297,0.3115253448486328
106,Embeddings-based,BERTScore,deleted_words_0.7,0.7300742268562317,0.3132658004760742
106,Embeddings-based,BERTScore,deleted_words_0.9,0.6632795333862305,0.3219602108001709
106,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8392359614372253,0.3288295269012451
106,Embeddings-based,BERTScore,inserted_sentence_0.3,0.773361086845398,0.3491990566253662
106,Embeddings-based,BERTScore,inserted_sentence_0.5,0.7563433051109314,0.37875962257385254
106,Embeddings-based,BERTScore,inserted_sentence_0.7,0.7211415767669678,0.3877522945404053
106,Embeddings-based,BERTScore,inserted_sentence_0.9,0.675713837146759,0.39131808280944824
106,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9500942826271057,0.4243161678314209
106,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.890520453453064,0.41927623748779297
106,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8231282234191895,0.3783543109893799
106,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.8126296997070312,0.3378326892852783
106,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.7871463298797607,0.3267481327056885
106,Embeddings-based,BERTScore,removed_sentence_0.1,0.9376461505889893,0.31780314445495605
106,Embeddings-based,BERTScore,removed_sentence_0.3,0.8427510261535645,0.3219912052154541
106,Embeddings-based,BERTScore,removed_sentence_0.5,0.8047292232513428,0.32976317405700684
106,Embeddings-based,BERTScore,removed_sentence_0.7,0.8064022660255432,0.4235565662384033
106,Embeddings-based,BERTScore,removed_sentence_0.9,0.0,0.42020368576049805
106,Embeddings-based,BERTScore,repeated_sentence_0.1,0.899280846118927,0.40799474716186523
106,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8506607413291931,0.3887939453125
106,Embeddings-based,BERTScore,repeated_sentence_0.5,0.8016045093536377,0.3381955623626709
106,Embeddings-based,BERTScore,repeated_sentence_0.7,0.7833620309829712,0.3194894790649414
106,Embeddings-based,BERTScore,repeated_sentence_0.9,0.7553079128265381,0.3249244689941406
