source_doc,eval_type,eval_method,variant,score,duration
0001,N-gram-based,Rouge2,deleted_words_0.3,0.5677200902934537,0.09572410583496094
0001,N-gram-graph-based,AutoSummENG,deleted_words_0.3,0.545327,0.5348820686340332
0001,N-gram-graph-based,MeMoG,deleted_words_0.3,0.545327,0.5348820686340332
0001,N-gram-graph-based,NPowER,deleted_words_0.3,0.511053,0.5348820686340332
0001,Embeddings-based,BERTScore,deleted_words_0.3,0.777860164642334,0.17589592933654785
0001,N-gram-based,Rouge1,deleted_words_0.5,0.6475095785440613,0.0982205867767334
0001,N-gram-based,Rouge2,deleted_words_0.5,0.35805626598465473,0.09287810325622559
0001,N-gram-graph-based,AutoSummENG,deleted_words_0.5,0.355281,0.4401376247406006
0001,N-gram-graph-based,MeMoG,deleted_words_0.5,0.355281,0.4401376247406006
0001,N-gram-graph-based,NPowER,deleted_words_0.5,0.353394,0.4401376247406006
0001,Embeddings-based,BERTScore,deleted_words_0.5,0.7282920479774475,0.17618131637573242
0001,N-gram-based,Rouge1,deleted_words_0.7,0.45246868091378045,0.09253120422363281
0001,N-gram-based,Rouge2,deleted_words_0.7,0.18450184501845018,0.07895684242248535
0001,N-gram-graph-based,AutoSummENG,deleted_words_0.7,0.193868,0.3829174041748047
0001,N-gram-graph-based,MeMoG,deleted_words_0.7,0.193868,0.3829174041748047
0001,N-gram-graph-based,NPowER,deleted_words_0.7,0.219489,0.3829174041748047
0001,Embeddings-based,BERTScore,deleted_words_0.7,0.6426882743835449,0.16401195526123047
0001,N-gram-based,Rouge1,deleted_words_0.9,0.1794425087108014,0.057704925537109375
0001,N-gram-based,Rouge2,deleted_words_0.9,0.031413612565445025,0.0632174015045166
0001,N-gram-graph-based,AutoSummENG,deleted_words_0.9,0.060280,0.4011721611022949
0001,N-gram-graph-based,MeMoG,deleted_words_0.9,0.060280,0.4011721611022949
0001,N-gram-graph-based,NPowER,deleted_words_0.9,0.108667,0.4011721611022949
0001,Embeddings-based,BERTScore,deleted_words_0.9,0.6532747149467468,0.1465756893157959
0001,N-gram-based,Rouge1,inserted_sentence_0.1,0.9380370872908187,0.1267709732055664
0001,N-gram-based,Rouge2,inserted_sentence_0.1,0.9325486645540968,0.12743210792541504
0001,N-gram-graph-based,AutoSummENG,inserted_sentence_0.1,0.858216,0.4604768753051758
0001,N-gram-graph-based,MeMoG,inserted_sentence_0.1,0.858216,0.4604768753051758
0001,N-gram-graph-based,NPowER,inserted_sentence_0.1,0.770619,0.4604768753051758
0001,Embeddings-based,BERTScore,inserted_sentence_0.1,0.8480236530303955,0.1783595085144043
0001,N-gram-based,Rouge1,inserted_sentence_0.3,0.8451848841934174,0.15794682502746582
0001,N-gram-based,Rouge2,inserted_sentence_0.3,0.8377389182594551,0.13727903366088867
0001,N-gram-graph-based,AutoSummENG,inserted_sentence_0.3,0.698670,0.4879488945007324
0001,N-gram-graph-based,MeMoG,inserted_sentence_0.3,0.698670,0.4879488945007324
0001,N-gram-graph-based,NPowER,inserted_sentence_0.3,0.638263,0.4879488945007324
0001,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7074323296546936,0.14187407493591309
0001,N-gram-based,Rouge1,inserted_sentence_0.5,0.778443113772455,0.14995098114013672
0001,N-gram-based,Rouge2,inserted_sentence_0.5,0.7730337078651686,0.1459212303161621
0001,N-gram-graph-based,AutoSummENG,inserted_sentence_0.5,0.610644,0.5277984142303467
0001,N-gram-graph-based,MeMoG,inserted_sentence_0.5,0.610644,0.5277984142303467
0001,N-gram-graph-based,NPowER,inserted_sentence_0.5,0.565238,0.5277984142303467
0001,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6950968503952026,0.09583616256713867
0001,N-gram-based,Rouge1,inserted_sentence_0.7,0.7150223444482641,0.1670544147491455
0001,N-gram-based,Rouge2,inserted_sentence_0.7,0.7100103199174407,0.16293001174926758
0001,N-gram-graph-based,AutoSummENG,inserted_sentence_0.7,0.539618,0.5539076328277588
0001,N-gram-graph-based,MeMoG,inserted_sentence_0.7,0.539618,0.5539076328277588
0001,N-gram-graph-based,NPowER,inserted_sentence_0.7,0.506317,0.5539076328277588
0001,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6800419688224792,0.1571977138519287
0001,N-gram-based,Rouge1,inserted_sentence_0.9,0.6679511881824022,0.16510748863220215
0001,N-gram-based,Rouge2,inserted_sentence_0.9,0.6632390745501284,0.18220973014831543
0001,N-gram-graph-based,AutoSummENG,inserted_sentence_0.9,0.488457,0.5133037567138672
0001,N-gram-graph-based,MeMoG,inserted_sentence_0.9,0.488457,0.5133037567138672
0001,N-gram-graph-based,NPowER,inserted_sentence_0.9,0.463874,0.5133037567138672
0001,Embeddings-based,BERTScore,inserted_sentence_0.9,0.7046133279800415,0.16971850395202637
0001,N-gram-based,Rouge1,randomly_swapped_words_0.1,0.9779693486590039,0.11955142021179199
0001,N-gram-based,Rouge2,randomly_swapped_words_0.1,0.7852348993288589,0.11045408248901367
0001,N-gram-graph-based,AutoSummENG,randomly_swapped_words_0.1,0.787611,0.43930912017822266
0001,N-gram-graph-based,MeMoG,randomly_swapped_words_0.1,0.787611,0.43930912017822266
0001,N-gram-graph-based,NPowER,randomly_swapped_words_0.1,0.712047,0.43930912017822266
0001,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9435334205627441,0.1418154239654541
0001,N-gram-based,Rouge1,randomly_swapped_words_0.3,0.9784379492093915,0.12190437316894531
0001,N-gram-based,Rouge2,randomly_swapped_words_0.3,0.47961630695443647,0.10855650901794434
0001,N-gram-graph-based,AutoSummENG,randomly_swapped_words_0.3,0.632868,0.4634542465209961
0001,N-gram-graph-based,MeMoG,randomly_swapped_words_0.3,0.632868,0.4634542465209961
0001,N-gram-graph-based,NPowER,randomly_swapped_words_0.3,0.583675,0.4634542465209961
0001,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8578041195869446,0.1007847785949707
0001,N-gram-based,Rouge1,randomly_swapped_words_0.5,0.9779693486590039,0.12322521209716797
0001,N-gram-based,Rouge2,randomly_swapped_words_0.5,0.28475551294343243,0.12237071990966797
0001,N-gram-graph-based,AutoSummENG,randomly_swapped_words_0.5,0.546545,0.4463980197906494
0001,N-gram-graph-based,MeMoG,randomly_swapped_words_0.5,0.546545,0.4463980197906494
0001,N-gram-graph-based,NPowER,randomly_swapped_words_0.5,0.512063,0.4463980197906494
0001,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7457237243652344,0.08261609077453613
0001,N-gram-based,Rouge1,randomly_swapped_words_0.7,0.9784379492093915,0.12721920013427734
0001,N-gram-based,Rouge2,randomly_swapped_words_0.7,0.13333333333333333,0.12694978713989258
0001,N-gram-graph-based,AutoSummENG,randomly_swapped_words_0.7,0.490704,0.4589426517486572
0001,N-gram-graph-based,MeMoG,randomly_swapped_words_0.7,0.490704,0.4589426517486572
0001,N-gram-graph-based,NPowER,randomly_swapped_words_0.7,0.465739,0.4589426517486572
0001,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6925718784332275,0.16707468032836914
0001,N-gram-based,Rouge1,randomly_swapped_words_0.9,0.9779693486590039,0.12859654426574707
0001,N-gram-based,Rouge2,randomly_swapped_words_0.9,0.058485139022051776,0.11580777168273926
0001,N-gram-graph-based,AutoSummENG,randomly_swapped_words_0.9,0.470253,0.9032161235809326
0001,N-gram-graph-based,MeMoG,randomly_swapped_words_0.9,0.470253,0.9032161235809326
0001,N-gram-graph-based,NPowER,randomly_swapped_words_0.9,0.448773,0.9032161235809326
0001,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6616541147232056,0.17450428009033203
0001,N-gram-based,Rouge1,removed_sentence_0.1,0.955044955044955,0.12191033363342285
0001,N-gram-based,Rouge2,removed_sentence_0.1,0.9510000000000001,0.1173102855682373
0001,N-gram-graph-based,AutoSummENG,removed_sentence_0.1,0.918143,0.5265166759490967
0001,N-gram-graph-based,MeMoG,removed_sentence_0.1,0.918143,0.5265166759490967
0001,N-gram-graph-based,NPowER,removed_sentence_0.1,0.820333,0.5265166759490967
0001,Embeddings-based,BERTScore,removed_sentence_0.1,0.9782856106758118,0.04909968376159668
0001,N-gram-based,Rouge1,removed_sentence_0.3,0.8050314465408804,0.10617804527282715
0001,N-gram-based,Rouge2,removed_sentence_0.3,0.799084144247281,0.11108779907226562
0001,N-gram-graph-based,AutoSummENG,removed_sentence_0.3,0.681305,0.41782546043395996
0001,N-gram-graph-based,MeMoG,removed_sentence_0.3,0.681305,0.41782546043395996
0001,N-gram-graph-based,NPowER,removed_sentence_0.3,0.623857,0.41782546043395996
0001,Embeddings-based,BERTScore,removed_sentence_0.3,0.8612646460533142,0.03184866905212402
0001,N-gram-based,Rouge1,removed_sentence_0.5,0.6624040920716113,0.08777785301208496
0001,N-gram-based,Rouge2,removed_sentence_0.5,0.6530089628681178,0.0948634147644043
0001,N-gram-graph-based,AutoSummENG,removed_sentence_0.5,0.518275,0.455826997756958
0001,N-gram-graph-based,MeMoG,removed_sentence_0.5,0.518275,0.455826997756958
0001,N-gram-graph-based,NPowER,removed_sentence_0.5,0.488610,0.455826997756958
0001,Embeddings-based,BERTScore,removed_sentence_0.5,0.8186927437782288,0.0684359073638916
0001,N-gram-based,Rouge1,removed_sentence_0.7,0.5082084225553176,0.08289766311645508
0001,N-gram-based,Rouge2,removed_sentence_0.7,0.5003573981415297,0.08837723731994629
0001,N-gram-graph-based,AutoSummENG,removed_sentence_0.7,0.366121,0.5772643089294434
0001,N-gram-graph-based,MeMoG,removed_sentence_0.7,0.366121,0.5772643089294434
0001,N-gram-graph-based,NPowER,removed_sentence_0.7,0.362387,0.5772643089294434
0001,Embeddings-based,BERTScore,removed_sentence_0.7,0.7945582270622253,0.07902240753173828
0001,N-gram-based,Rouge1,removed_sentence_0.9,0.22429906542056077,0.07893157005310059
0001,N-gram-based,Rouge2,removed_sentence_0.9,0.22127659574468084,0.06432700157165527
0001,N-gram-graph-based,AutoSummENG,removed_sentence_0.9,0.148845,0.39244890213012695
0001,N-gram-graph-based,MeMoG,removed_sentence_0.9,0.148845,0.39244890213012695
0001,N-gram-graph-based,NPowER,removed_sentence_0.9,0.182139,0.39244890213012695
0001,Embeddings-based,BERTScore,removed_sentence_0.9,0.7295607924461365,0.13779234886169434
0001,N-gram-based,Rouge1,repeated_sentence_0.1,0.9741662752465947,0.12110233306884766
0001,N-gram-based,Rouge2,repeated_sentence_0.1,0.9685002350728726,0.12152910232543945
0001,N-gram-graph-based,AutoSummENG,repeated_sentence_0.1,0.963264,0.47400355339050293
0001,N-gram-graph-based,MeMoG,repeated_sentence_0.1,0.963264,0.47400355339050293
0001,N-gram-graph-based,NPowER,repeated_sentence_0.1,0.857765,0.47400355339050293
0001,Embeddings-based,BERTScore,repeated_sentence_0.1,0.9020264744758606,0.13327288627624512
0001,N-gram-based,Rouge1,repeated_sentence_0.3,0.9321348314606742,0.1289372444152832
0001,N-gram-based,Rouge2,repeated_sentence_0.3,0.9266756635177688,0.12651467323303223
0001,N-gram-graph-based,AutoSummENG,repeated_sentence_0.3,0.959597,0.5298712253570557
0001,N-gram-graph-based,MeMoG,repeated_sentence_0.3,0.959597,0.5298712253570557
0001,N-gram-graph-based,NPowER,repeated_sentence_0.3,0.854722,0.5298712253570557
0001,Embeddings-based,BERTScore,repeated_sentence_0.3,0.8343135118484497,0.14267778396606445
0001,N-gram-based,Rouge1,repeated_sentence_0.5,0.8935803532959931,0.13083529472351074
0001,N-gram-based,Rouge2,repeated_sentence_0.5,0.8883139284174214,0.12014317512512207
0001,N-gram-graph-based,AutoSummENG,repeated_sentence_0.5,0.958501,0.44451475143432617
0001,N-gram-graph-based,MeMoG,repeated_sentence_0.5,0.958501,0.44451475143432617
0001,N-gram-graph-based,NPowER,repeated_sentence_0.5,0.853813,0.44451475143432617
0001,Embeddings-based,BERTScore,repeated_sentence_0.5,0.7702845335006714,0.1262984275817871
0001,N-gram-based,Rouge1,repeated_sentence_0.7,0.8580885395117915,0.14359641075134277
0001,N-gram-based,Rouge2,repeated_sentence_0.7,0.8530020703933748,0.14221954345703125
0001,N-gram-graph-based,AutoSummENG,repeated_sentence_0.7,0.957956,0.4459102153778076
0001,N-gram-graph-based,MeMoG,repeated_sentence_0.7,0.957956,0.4459102153778076
0001,N-gram-graph-based,NPowER,repeated_sentence_0.7,0.853361,0.4459102153778076
0001,Embeddings-based,BERTScore,repeated_sentence_0.7,0.6910653114318848,0.14252662658691406
0001,N-gram-based,Rouge1,repeated_sentence_0.9,0.8253083963390371,0.14748001098632812
0001,N-gram-based,Rouge2,repeated_sentence_0.9,0.8203902827558742,0.14437317848205566
0001,N-gram-graph-based,AutoSummENG,repeated_sentence_0.9,0.957627,0.5247962474822998
0001,N-gram-graph-based,MeMoG,repeated_sentence_0.9,0.957627,0.5247962474822998
0001,N-gram-graph-based,NPowER,repeated_sentence_0.9,0.853088,0.5247962474822998
0001,Embeddings-based,BERTScore,repeated_sentence_0.9,0.5872213244438171,0.08260583877563477
0001,N-gram-based,Rouge1,0002_GS1,0.5390519187358916,0.15034055709838867
0001,N-gram-based,Rouge2,0002_GS1,0.15634884771802984,0.12641263008117676
0001,N-gram-graph-based,AutoSummENG,0002_GS1,0.224078,0.45508527755737305
0001,N-gram-graph-based,MeMoG,0002_GS1,0.224078,0.45508527755737305
0001,N-gram-graph-based,NPowER,0002_GS1,0.244551,0.45508527755737305
0001,Embeddings-based,BERTScore,0002_GS1,0.7102867960929871,0.08230376243591309
0001,N-gram-based,Rouge1,0003_GS1,0.5864864864864866,0.15369439125061035
0001,N-gram-based,Rouge2,0003_GS1,0.17673579801623085,0.12827086448669434
0001,N-gram-graph-based,AutoSummENG,0003_GS1,0.249100,0.46817588806152344
0001,N-gram-graph-based,MeMoG,0003_GS1,0.249100,0.46817588806152344
0001,N-gram-graph-based,NPowER,0003_GS1,0.265308,0.46817588806152344
0001,Embeddings-based,BERTScore,0003_GS1,0.7386430501937866,0.15744757652282715
0001,N-gram-based,Rouge1,0004_GS1,0.5379061371841155,0.14345598220825195
0001,N-gram-based,Rouge2,0004_GS1,0.14543812104787712,0.1265268325805664
0001,N-gram-graph-based,AutoSummENG,0004_GS1,0.221425,0.5220000743865967
0001,N-gram-graph-based,MeMoG,0004_GS1,0.221425,0.5220000743865967
0001,N-gram-graph-based,NPowER,0004_GS1,0.242350,0.5220000743865967
0001,Embeddings-based,BERTScore,0004_GS1,0.7306428551673889,0.047425270080566406
0001,N-gram-based,Rouge1,0005_GS1,0.4817658349328215,0.15314054489135742
0001,N-gram-based,Rouge2,0005_GS1,0.11527377521613834,0.11067843437194824
0001,N-gram-graph-based,AutoSummENG,0005_GS1,0.204709,0.4532938003540039
0001,N-gram-graph-based,MeMoG,0005_GS1,0.204709,0.4532938003540039
0001,N-gram-graph-based,NPowER,0005_GS1,0.228482,0.4532938003540039
0001,Embeddings-based,BERTScore,0005_GS1,0.6928813457489014,0.021680831909179688
0001,N-gram-based,Rouge1,0006_GS1,0.4626481195260176,0.11077380180358887
0001,N-gram-based,Rouge2,0006_GS1,0.09798865394533264,0.1262662410736084
0001,N-gram-graph-based,AutoSummENG,0006_GS1,0.190692,0.4456901550292969
0001,N-gram-graph-based,MeMoG,0006_GS1,0.190692,0.4456901550292969
0001,N-gram-graph-based,NPowER,0006_GS1,0.216854,0.4456901550292969
0001,Embeddings-based,BERTScore,0006_GS1,0.6997566223144531,0.07278871536254883
0001,N-gram-based,Rouge1,0007_GS1,0.46771037181996084,0.11662530899047852
0001,N-gram-based,Rouge2,0007_GS1,0.10479921645445642,0.12641000747680664
0001,N-gram-graph-based,AutoSummENG,0007_GS1,0.197318,0.4629249572753906
0001,N-gram-graph-based,MeMoG,0007_GS1,0.197318,0.4629249572753906
0001,N-gram-graph-based,NPowER,0007_GS1,0.222351,0.4629249572753906
0001,Embeddings-based,BERTScore,0007_GS1,0.6880961656570435,0.09045982360839844
0001,N-gram-based,Rouge1,0008_GS1,0.4656488549618321,0.14066195487976074
0001,N-gram-based,Rouge2,0008_GS1,0.08787010506208214,0.11923456192016602
0001,N-gram-graph-based,AutoSummENG,0008_GS1,0.187134,0.45558738708496094
0001,N-gram-graph-based,MeMoG,0008_GS1,0.187134,0.45558738708496094
0001,N-gram-graph-based,NPowER,0008_GS1,0.213902,0.45558738708496094
0001,Embeddings-based,BERTScore,0008_GS1,0.6818652749061584,0.1577925682067871
0001,N-gram-based,Rouge1,0009_GS1,0.36340206185567014,0.09536600112915039
0001,N-gram-based,Rouge2,0009_GS1,0.0903225806451613,0.08581805229187012
0001,N-gram-graph-based,AutoSummENG,0009_GS1,0.112003,0.3945140838623047
0001,N-gram-graph-based,MeMoG,0009_GS1,0.112003,0.3945140838623047
0001,N-gram-graph-based,NPowER,0009_GS1,0.151575,0.3945140838623047
0001,Embeddings-based,BERTScore,0009_GS1,0.6961358785629272,0.1646440029144287
0001,N-gram-based,Rouge1,0010_GS1,0.2978122794636556,0.0888967514038086
0001,N-gram-based,Rouge2,0010_GS1,0.07632508833922261,0.09423685073852539
0001,N-gram-graph-based,AutoSummENG,0010_GS1,0.104234,0.41710615158081055
0001,N-gram-graph-based,MeMoG,0010_GS1,0.104234,0.41710615158081055
0001,N-gram-graph-based,NPowER,0010_GS1,0.145130,0.41710615158081055
0001,Embeddings-based,BERTScore,0010_GS1,0.6989957094192505,0.036984920501708984
0001,N-gram-based,Rouge1,0011_GS1,0.4403028538147933,0.10134387016296387
0001,N-gram-based,Rouge2,0011_GS1,0.08862973760932945,0.09807968139648438
0001,N-gram-graph-based,AutoSummENG,0011_GS1,0.175767,0.4242403507232666
0001,N-gram-graph-based,MeMoG,0011_GS1,0.175767,0.4242403507232666
0001,N-gram-graph-based,NPowER,0011_GS1,0.204473,0.4242403507232666
0001,Embeddings-based,BERTScore,0011_GS1,0.703352689743042,0.03870058059692383
0002,N-gram-based,Rouge1,source,1.0,0.1559162139892578
0002,N-gram-based,Rouge2,source,1.0,0.14390873908996582
0002,N-gram-graph-based,AutoSummENG,source,1.000000,0.4868781566619873
0002,N-gram-graph-based,MeMoG,source,1.000000,0.4868781566619873
0002,N-gram-graph-based,NPowER,source,0.888240,0.4868781566619873
0002,Embeddings-based,BERTScore,source,1.0,0.05309438705444336
0002,N-gram-based,Rouge1,consecutively_swapped_words_0.1,0.9786507258753202,0.1438155174255371
0002,N-gram-based,Rouge2,consecutively_swapped_words_0.1,0.8196581196581195,0.13379502296447754
0002,N-gram-graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.796369,0.5090682506561279
0002,N-gram-graph-based,MeMoG,consecutively_swapped_words_0.1,0.796369,0.5090682506561279
0002,N-gram-graph-based,NPowER,consecutively_swapped_words_0.1,0.719311,0.5090682506561279
0002,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9829016327857971,0.10673022270202637
0002,N-gram-based,Rouge1,consecutively_swapped_words_0.3,0.9786507258753202,0.14238882064819336
0002,N-gram-based,Rouge2,consecutively_swapped_words_0.3,0.6068376068376068,0.1223134994506836
0002,N-gram-graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.685620,0.5711014270782471
0002,N-gram-graph-based,MeMoG,consecutively_swapped_words_0.3,0.685620,0.5711014270782471
0002,N-gram-graph-based,NPowER,consecutively_swapped_words_0.3,0.627437,0.5711014270782471
0002,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.94683837890625,0.15954875946044922
0002,N-gram-based,Rouge1,consecutively_swapped_words_0.5,0.9786507258753202,0.13984179496765137
0002,N-gram-based,Rouge2,consecutively_swapped_words_0.5,0.44700854700854703,0.1297907829284668
0002,N-gram-graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.610962,0.552074670791626
0002,N-gram-graph-based,MeMoG,consecutively_swapped_words_0.5,0.610962,0.552074670791626
0002,N-gram-graph-based,NPowER,consecutively_swapped_words_0.5,0.565502,0.552074670791626
0002,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9196124076843262,0.17281484603881836
0002,N-gram-based,Rouge1,consecutively_swapped_words_0.7,0.9786507258753202,0.1624159812927246
0002,N-gram-based,Rouge2,consecutively_swapped_words_0.7,0.335042735042735,0.15686535835266113
0002,N-gram-graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.567998,0.5448813438415527
0002,N-gram-graph-based,MeMoG,consecutively_swapped_words_0.7,0.567998,0.5448813438415527
0002,N-gram-graph-based,NPowER,consecutively_swapped_words_0.7,0.529860,0.5448813438415527
0002,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.8989118337631226,0.18253731727600098
0002,N-gram-based,Rouge1,consecutively_swapped_words_0.9,0.9786507258753202,0.12294435501098633
0002,N-gram-based,Rouge2,consecutively_swapped_words_0.9,0.2341880341880342,0.12127804756164551
0002,N-gram-graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.535024,0.49416255950927734
0002,N-gram-graph-based,MeMoG,consecutively_swapped_words_0.9,0.535024,0.49416255950927734
0002,N-gram-graph-based,NPowER,consecutively_swapped_words_0.9,0.502505,0.49416255950927734
0002,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.8781744241714478,0.16309070587158203
0002,N-gram-based,Rouge1,deleted_words_0.1,0.9280575539568345,0.12852811813354492
0002,N-gram-based,Rouge2,deleted_words_0.1,0.8253825382538253,0.12656331062316895
0002,N-gram-graph-based,AutoSummENG,deleted_words_0.1,0.743301,0.4341905117034912
0002,N-gram-graph-based,MeMoG,deleted_words_0.1,0.743301,0.4341905117034912
0002,N-gram-graph-based,NPowER,deleted_words_0.1,0.675288,0.4341905117034912
0002,Embeddings-based,BERTScore,deleted_words_0.1,0.8724595308303833,0.18603205680847168
0002,N-gram-based,Rouge1,deleted_words_0.3,0.8050251256281407,0.12180161476135254
0002,N-gram-based,Rouge2,deleted_words_0.3,0.5895372233400403,0.1069636344909668
0002,N-gram-graph-based,AutoSummENG,deleted_words_0.3,0.540314,0.43407440185546875
0002,N-gram-graph-based,MeMoG,deleted_words_0.3,0.540314,0.43407440185546875
0002,N-gram-graph-based,NPowER,deleted_words_0.3,0.506893,0.43407440185546875
0002,Embeddings-based,BERTScore,deleted_words_0.3,0.7864055037498474,0.14995598793029785
0002,N-gram-based,Rouge1,deleted_words_0.5,0.6514806378132119,0.09586000442504883
0002,N-gram-based,Rouge2,deleted_words_0.5,0.38540478905359177,0.11022400856018066
0002,N-gram-graph-based,AutoSummENG,deleted_words_0.5,0.355823,0.45062685012817383
0002,N-gram-graph-based,MeMoG,deleted_words_0.5,0.355823,0.45062685012817383
0002,N-gram-graph-based,NPowER,deleted_words_0.5,0.353843,0.45062685012817383
0002,Embeddings-based,BERTScore,deleted_words_0.5,0.7272140383720398,0.13417840003967285
0002,N-gram-based,Rouge1,deleted_words_0.7,0.4507227332457293,0.0974283218383789
0002,N-gram-based,Rouge2,deleted_words_0.7,0.19210526315789475,0.09084892272949219
0002,N-gram-graph-based,AutoSummENG,deleted_words_0.7,0.190267,0.40883517265319824
0002,N-gram-graph-based,MeMoG,deleted_words_0.7,0.190267,0.40883517265319824
0002,N-gram-graph-based,NPowER,deleted_words_0.7,0.216502,0.40883517265319824
0002,Embeddings-based,BERTScore,deleted_words_0.7,0.7110807299613953,0.0789346694946289
0002,N-gram-based,Rouge1,deleted_words_0.9,0.17546583850931677,0.07971954345703125
0002,N-gram-based,Rouge2,deleted_words_0.9,0.038880248833592534,0.07366037368774414
0002,N-gram-graph-based,AutoSummENG,deleted_words_0.9,0.058863,0.38705897331237793
0002,N-gram-graph-based,MeMoG,deleted_words_0.9,0.058863,0.38705897331237793
0002,N-gram-graph-based,NPowER,deleted_words_0.9,0.107492,0.38705897331237793
0002,Embeddings-based,BERTScore,deleted_words_0.9,0.6162098050117493,0.07901906967163086
